"_id","CustomerId","Address","Age","CellPhone","class_age"
"ObjectId(""6296b1edfc39a43814674c57"")",1470,"Avenida Iquitos 1046",46,905359604,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c58"")",1471,"Avenida La Mar 1269",38,935689375,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c59"")",1472,"Avenida Miguel Grau (Lima) 1386",34,965004452,">=20|<35"
"ObjectId(""6296b1edfc39a43814674c5a"")",1473,"Avenida Francisco Javier Mariátegui 626",35,999776517,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c5b"")",1474,"Avenida Miguel Grau (Lima) 659",47,947237560,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c5c"")",1475,"Avenida Pachacútec 730",40,981556717,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c5d"")",1476,"Avenida Uruguay 709",32,914772111,">=20|<35"
"ObjectId(""6296b1edfc39a43814674c5e"")",1477,"Avenida Angamos 898",47,980490463,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c5f"")",1478,"Avenida José Larco 996",49,915164614,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c60"")",1479,"Avenida Pedro de Osma 644",50,983590782,">=50"
"ObjectId(""6296b1edfc39a43814674c61"")",1480,"Avenida Petit Thouars 970",40,996849223,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c62"")",1481,"Avenida Tomás Valle 1086",39,938274435,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c63"")",1482,"Avenida Angamos 716",25,991770299,">=20|<35"
"ObjectId(""6296b1edfc39a43814674c64"")",1483,"Avenida Tingo María 750",46,949223986,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c65"")",1484,"Avenida Húsares de Junín (Jesús María) 1154",48,980155612,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c66"")",1485,"Avenida San Juan (San Juan de Miraflores) 270",44,934239307,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c67"")",1486,"Avenida Diagonal (Lima) 102",41,998273811,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c68"")",1487,"Avenida Héroes del Cenepa (San Juan de Lurigancho) 350",45,918561022,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c69"")",1488,"Avenida Nicolás Arriola 1060",49,903833891,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c6a"")",1489,"Avenida Tomás Marsano 242",38,960072263,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c6b"")",1490,"Avenida Alejandro Tirado 687",48,953096808,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c6c"")",1491,"Avenida Miguel Grau (Barranco) 1204",46,907583671,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c6d"")",1492,"Avenida Canadá 690",41,956552597,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c6e"")",1493,"Avenida Roosevelt (Lima) 1057",47,903924475,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c6f"")",1494,"Avenida Jorge Basadre 1359",37,937173432,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c70"")",1495,"Avenida Naranjal 350",50,907054294,">=50"
"ObjectId(""6296b1edfc39a43814674c71"")",1496,"Avenida Manuel Villarán 1357",44,922485562,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c72"")",1497,"Avenida Argentina (Lima) 214",45,993064466,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c73"")",1498,"Avenida Emancipación 1086",43,959370083,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c74"")",1499,"Avenida Caquetá 278",40,927729906,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c75"")",1500,"Avenida Alejandro Tirado 1167",45,941200832,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c76"")",1501,"Avenida Cieneguilla 1056",43,988160776,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c77"")",1502,"Avenida Guzmán Blanco (Lima) 223",35,992510752,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c78"")",1503,"Avenida 28 de Julio (Miraflores) 929",39,985872798,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c79"")",1504,"Avenida Inca Garcilaso de la Vega (Lima) 845",45,977084097,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c7a"")",1505,"Avenida Los Alisos 1316",43,975600334,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c7b"")",1506,"Avenida César Canevaro 1299",37,903781181,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c7c"")",1507,"Avenida Armendáriz 881",45,974253364,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c7d"")",1508,"Avenida Gran Chimú (San Juan de Lurigancho) 562",48,929992527,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c7e"")",1509,"Avenida Jorge Basadre 1280",45,921381774,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c7f"")",1510,"Avenida Primavera 709",42,936408862,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c80"")",1511,"Avenida Juan Pardo de Zela 447",48,990770093,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c81"")",1512,"Avenida Circunvalación (Lima) 952",47,961141595,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c82"")",1513,"Avenida La Molina 799",44,910412279,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c83"")",1514,"Avenida Garzón 1162",37,929489050,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c84"")",1515,"Avenida Gran Chimú (San Juan de Lurigancho) 194",46,988150544,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c85"")",1516,"Avenida Armendáriz 1216",42,924238359,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c86"")",1517,"Avenida Paseo de la República 924",47,923902702,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c87"")",1518,"Avenida Los Jazmines 898",46,926291457,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c88"")",1519,"Avenida Ricardo Palma 807",44,914157159,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c89"")",1520,"Avenida Los Frutales 271",49,999687441,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c8a"")",1521,"Avenida Fray Bartolomé de las Casas 1168",42,952198850,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c8b"")",1522,"Avenida Gregorio Escobedo 194",38,903733039,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c8c"")",1523,"Avenida San Borja Sur 164",46,979432898,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c8d"")",1524,"Avenida Circunvalación (Lima) 1177",45,996695871,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c8e"")",1525,"Avenida Sucre (Lima) 840",48,959485697,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c8f"")",1526,"Avenida Arenales 279",43,913798768,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c90"")",1527,"Avenida Fernando Terán 345",47,947935652,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c91"")",1528,"Avenida Tomás Valle 600",36,924576198,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c92"")",1529,"Avenida Pedro de Osma 1181",39,999349975,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c93"")",1530,"Avenida Roosevelt (Lima) 499",47,929123670,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c94"")",1531,"Avenida Petit Thouars 1269",39,951663614,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c95"")",1532,"Avenida Honorio Delgado 427",46,957008003,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c96"")",1533,"Avenida José Larco 1334",48,948292141,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c97"")",1534,"Avenida San Borja Sur 227",40,967736193,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c98"")",1535,"Avenida Túpac Amaru (Lima) 1011",39,960205439,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c99"")",1536,"Avenida Iquitos 392",50,904602729,">=50"
"ObjectId(""6296b1edfc39a43814674c9a"")",1537,"Avenida Bausate y Meza 553",44,906341867,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c9b"")",1538,"Avenida Canaval y Moreyra 1304",47,984693504,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c9c"")",1539,"Avenida Alfonso Ugarte 1089",49,955528310,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c9d"")",1540,"Avenida Alejandro Tirado 908",42,944585646,">=35|<45"
"ObjectId(""6296b1edfc39a43814674c9e"")",1541,"Avenida Naranjal 341",49,953691516,">=45|<50"
"ObjectId(""6296b1edfc39a43814674c9f"")",1542,"Avenida José Pardo (Lima) 369",40,924930857,">=35|<45"
"ObjectId(""6296b1edfc39a43814674ca0"")",1543,"Avenida Fernando Terán 394",44,981067788,">=35|<45"
"ObjectId(""6296b1edfc39a43814674ca1"")",1544,"Avenida Honorio Delgado 948",48,989580109,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ca2"")",1545,"Avenida Tomás Valle 587",46,923459269,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ca3"")",1546,"Avenida Santa Rosa (San Juan de Lurigancho) 387",49,966516393,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ca4"")",1547,"Avenida Manco Cápac (Lima) 694",45,915410750,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ca5"")",1548,"Avenida México 896",48,936285944,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ca6"")",1549,"Avenida Fernando Terán 1367",43,912272211,">=35|<45"
"ObjectId(""6296b1edfc39a43814674ca7"")",1550,"Avenida 28 de Julio (Lima) 983",38,941713053,">=35|<45"
"ObjectId(""6296b1edfc39a43814674ca8"")",1551,"Avenida Naranjal 1087",48,918769489,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ca9"")",1552,"Avenida Los Conquistadores 405",44,989998080,">=35|<45"
"ObjectId(""6296b1edfc39a43814674caa"")",1553,"Avenida Caquetá 584",41,972184265,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cab"")",1554,"Avenida Las Palmeras (Lima Norte) 856",39,999766240,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cac"")",1555,"Avenida Los Frutales 1047",40,980382349,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cad"")",1556,"Avenida Simón Bolívar (Lima) 572",44,969449715,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cae"")",1557,"Avenida La Mar 1218",40,919185049,">=35|<45"
"ObjectId(""6296b1edfc39a43814674caf"")",1558,"Avenida Circunvalación (Lima) 960",44,932042429,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cb0"")",1559,"Avenida Ariosto Matellini 672",45,999987594,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cb1"")",1560,"Avenida Bolivia (Lima) 253",47,920822811,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cb2"")",1561,"Avenida Domingo Orué 828",45,972644326,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cb3"")",1562,"Avenida José Pardo (Lima) 227",40,988218242,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cb4"")",1563,"Avenida Defensores del Morro 959",43,952882864,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cb5"")",1564,"Avenida Guardia Civil (Lima Sur) 105",40,980541840,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cb6"")",1565,"Avenida Juan de Arona 960",48,967101089,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cb7"")",1566,"Avenida Roosevelt (Lima) 816",42,933035766,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cb8"")",1567,"Avenida Fernando Wiesse 973",41,903975929,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cb9"")",1568,"Avenida Canta Callao 809",45,976078690,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cba"")",1569,"Avenida San Luis 1009",38,925391112,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cbb"")",1570,"Avenida Nicolás Arriola 1215",37,999130817,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cbc"")",1571,"Avenida Caminos del Inca 653",47,972288153,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cbd"")",1572,"Avenida Angélica Gamarra 1361",43,990334417,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cbe"")",1573,"Avenida Nicolás de Piérola (Lima) 440",48,986826223,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cbf"")",1574,"Avenida Alfonso Ugarte 1070",48,944353136,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cc0"")",1575,"Avenida Tomás Marsano 220",45,929481310,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cc1"")",1576,"Avenida Metropolitana (Lima) 934",48,948275215,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cc2"")",1577,"Avenida Túpac Amaru (Lima) 193",46,940098329,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cc3"")",1578,"Avenida Paseo de la República 735",48,904308424,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cc4"")",1579,"Avenida Víctor Malásquez 495",42,946504118,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cc5"")",1580,"Avenida Arica 978",45,955749174,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cc6"")",1581,"Avenida Angamos 405",46,947513757,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cc7"")",1582,"Avenida Pachacútec 730",48,916200366,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cc8"")",1583,"Avenida Manuel Villarán 1210",44,918725733,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cc9"")",1584,"Avenida Fray Bartolomé de las Casas 501",46,996994042,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cca"")",1585,"Avenida Alfonso Ugarte 1135",42,971396078,">=35|<45"
"ObjectId(""6296b1edfc39a43814674ccb"")",1586,"Avenida Diagonal (Lima) 665",47,998022014,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ccc"")",1587,"Avenida Alfonso Ugarte 614",44,980533621,">=35|<45"
"ObjectId(""6296b1edfc39a43814674ccd"")",1588,"Avenida Metropolitana (Lima) 930",45,915011121,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cce"")",1589,"Avenida Túpac Amaru (Lima) 655",49,974317113,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ccf"")",1590,"Avenida Venezuela (Lima) 1303",42,968076936,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cd0"")",1591,"Avenida Uruguay 685",45,907493418,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cd1"")",1592,"Avenida José de San Martín 473",43,925197384,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cd2"")",1593,"Avenida Sánchez Carrión 1163",46,965514850,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cd3"")",1594,"Avenida Isabel la Católica (Lima) 756",44,944681738,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cd4"")",1595,"Avenida Ricardo Palma 1105",40,991352641,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cd5"")",1596,"Avenida Tingo María 827",40,981489663,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cd6"")",1597,"Avenida Pachacútec 100",47,910876260,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cd7"")",1598,"Avenida Cieneguilla 561",34,929534199,">=20|<35"
"ObjectId(""6296b1edfc39a43814674cd8"")",1599,"Avenida Tacna 280",45,916952562,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cd9"")",1600,"Avenida Canaval y Moreyra 942",42,960827689,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cda"")",1601,"Avenida Aviación 820",47,927346927,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cdb"")",1602,"Avenida Sánchez Carrión 1259",48,969963058,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cdc"")",1603,"Avenida San Juan de Dios 798",40,947850416,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cdd"")",1604,"Avenida Fray Bartolomé de las Casas 1318",43,940878325,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cde"")",1605,"Avenida Tomás Valle 1162",47,947460185,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cdf"")",1606,"Avenida Sucre (Lima) 842",44,924382184,">=35|<45"
"ObjectId(""6296b1edfc39a43814674ce0"")",1607,"Avenida San Borja Sur 520",49,989853131,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ce1"")",1608,"Avenida Defensores del Morro 963",45,926737577,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ce2"")",1609,"Avenida Diagonal (Lima) 1200",34,960581142,">=20|<35"
"ObjectId(""6296b1edfc39a43814674ce3"")",1610,"Avenida Venezuela (Lima) 737",48,903752447,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ce4"")",1611,"Avenida José Larco 386",49,902566432,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ce5"")",1612,"Avenida La Molina 502",44,951038330,">=35|<45"
"ObjectId(""6296b1edfc39a43814674ce6"")",1613,"Avenida Metropolitana (Lima) 927",45,928821230,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ce7"")",1614,"Avenida Domingo Orué 162",40,957388581,">=35|<45"
"ObjectId(""6296b1edfc39a43814674ce8"")",1615,"Avenida Ricardo Palma 1047",50,914841304,">=50"
"ObjectId(""6296b1edfc39a43814674ce9"")",1616,"Avenida Metropolitana (Lima) 421",40,922731101,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cea"")",1617,"Avenida Santa Rosa (San Juan de Lurigancho) 504",48,913173681,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ceb"")",1618,"Avenida Nicolás de Piérola (Lima) 1168",39,909102759,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cec"")",1619,"Avenida Reducto 610",46,913366090,">=45|<50"
"ObjectId(""6296b1edfc39a43814674ced"")",1620,"Avenida Santa Rosa (San Juan de Lurigancho) 974",49,982409413,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cee"")",1621,"Avenida San Luis 1005",46,904226153,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cef"")",1622,"Avenida Naranjal 756",45,946856311,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cf0"")",1623,"Avenida Naranjal 527",44,961148489,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cf1"")",1624,"Avenida Bolivia (Lima) 567",36,919425474,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cf2"")",1625,"Avenida Canta Callao 123",50,914312633,">=50"
"ObjectId(""6296b1edfc39a43814674cf3"")",1626,"Avenida Juan de Aliaga 931",35,943498971,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cf4"")",1627,"Avenida Perú (Lima) 1128",38,979280743,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cf5"")",1628,"Avenida Guzmán Blanco (Lima) 869",44,970715746,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cf6"")",1629,"Avenida José Pardo (Lima) 408",33,953661889,">=20|<35"
"ObjectId(""6296b1edfc39a43814674cf7"")",1630,"Avenida Los Próceres 762",40,924049475,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cf8"")",1631,"Avenida Canadá 680",45,938927091,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cf9"")",1632,"Avenida España (Lima) 1319",41,960346234,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cfa"")",1633,"Avenida Guardia Civil (Lima) 486",45,990939194,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cfb"")",1634,"Avenida Alejandro Tirado 701",40,955745122,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cfc"")",1635,"Avenida Bolivia (Lima) 1003",45,910335471,">=45|<50"
"ObjectId(""6296b1edfc39a43814674cfd"")",1636,"Avenida Domingo Orué 360",40,976227850,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cfe"")",1637,"Avenida Cuba 786",40,975951412,">=35|<45"
"ObjectId(""6296b1edfc39a43814674cff"")",1638,"Avenida Petit Thouars 1351",41,923396610,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d00"")",1639,"Avenida Tomás Marsano 1167",42,983773096,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d01"")",1640,"Avenida Edgardo Rebagliati 1320",42,951275122,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d02"")",1641,"Avenida Los Conquistadores 591",46,929132371,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d03"")",1642,"Avenida San Luis 644",46,997995056,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d04"")",1643,"Avenida Iquitos 769",42,947225925,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d05"")",1644,"Avenida Sánchez Carrión 1119",43,919125388,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d06"")",1645,"Avenida Sánchez Carrión 855",50,947490129,">=50"
"ObjectId(""6296b1edfc39a43814674d07"")",1646,"Avenida Eduardo de Habich 1358",44,998888495,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d08"")",1647,"Avenida Venezuela (Lima) 136",47,981998200,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d09"")",1648,"Avenida Domingo Orué 289",45,986312339,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d0a"")",1649,"Avenida Santa Rosa (San Juan de Lurigancho) 636",44,931052124,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d0b"")",1650,"Avenida Caminos del Inca 1305",42,951057595,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d0c"")",1651,"Avenida La Molina 193",43,975941080,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d0d"")",1652,"Avenida Gran Chimú (San Juan de Lurigancho) 1197",46,943781221,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d0e"")",1653,"Avenida Abancay 180",38,968569113,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d0f"")",1654,"Avenida Edgardo Rebagliati 429",42,979251901,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d10"")",1655,"Avenida Caminos del Inca 268",44,976801616,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d11"")",1656,"Avenida Alfonso Ugarte 122",50,973111583,">=50"
"ObjectId(""6296b1edfc39a43814674d12"")",1657,"Avenida Fernando Terán 995",50,905912030,">=50"
"ObjectId(""6296b1edfc39a43814674d13"")",1658,"Avenida Los Jazmines 1189",41,949658163,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d14"")",1659,"Avenida Guzmán Blanco (Lima) 907",47,981655170,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d15"")",1660,"Avenida Cieneguilla 1179",44,989306291,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d16"")",1661,"Avenida Andrés Aramburú 1075",47,956938363,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d17"")",1662,"Avenida César Canevaro 230",35,921811457,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d18"")",1663,"Avenida Petit Thouars 1151",48,992020233,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d19"")",1664,"Avenida Escuela Militar 467",42,985109962,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d1a"")",1665,"Avenida Caquetá 1080",44,972138890,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d1b"")",1666,"Avenida Brasil (Lima) 850",44,936038692,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d1c"")",1667,"Avenida Honorio Delgado 205",31,940523143,">=20|<35"
"ObjectId(""6296b1edfc39a43814674d1d"")",1668,"Avenida Guardia Civil (Lima Sur) 956",44,996684099,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d1e"")",1669,"Avenida Armendáriz 1229",41,934193441,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d1f"")",1670,"Avenida de las Américas (Lima) 1053",48,917959741,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d20"")",1671,"Avenida Nicolás Arriola 872",48,926070916,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d21"")",1672,"Avenida Morales Duárez 281",44,913431292,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d22"")",1673,"Avenida El Pacífico 1254",40,918080717,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d23"")",1674,"Avenida Inca Garcilaso de la Vega (Lima) 1375",47,962412655,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d24"")",1675,"Avenida Miguel Grau (Lima) 783",49,949233158,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d25"")",1676,"Avenida Samuel Alcázar 908",46,902289276,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d26"")",1677,"Avenida Circunvalación (Lima) 296",44,928233649,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d27"")",1678,"Avenida Angamos 1099",49,914306773,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d28"")",1679,"Avenida Eduardo de Habich 160",48,917825295,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d29"")",1680,"Avenida Edgardo Rebagliati 636",38,903813599,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d2a"")",1681,"Avenida Francisco Bolognesi 894",38,927031327,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d2b"")",1682,"Avenida Angamos 719",32,908835066,">=20|<35"
"ObjectId(""6296b1edfc39a43814674d2c"")",1683,"Avenida César Canevaro 1356",32,971741605,">=20|<35"
"ObjectId(""6296b1edfc39a43814674d2d"")",1684,"Avenida del Ejército 784",47,916319903,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d2e"")",1685,"Avenida Tomás Marsano 1238",41,989413816,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d2f"")",1686,"Avenida Miguel Grau (Barranco) 1171",45,986768932,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d30"")",1687,"Avenida Caquetá 190",47,958643690,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d31"")",1688,"Avenida Pedro de Osma 1001",41,946312634,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d32"")",1689,"Avenida República de Panamá 1048",46,969570719,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d33"")",1690,"Avenida Arica 752",37,909618810,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d34"")",1691,"Avenida Honorio Delgado 397",46,924188087,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d35"")",1692,"Avenida de la Marina 383",41,961321565,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d36"")",1693,"Avenida Canadá 122",38,988806117,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d37"")",1694,"Avenida Gran Chimú (San Juan de Lurigancho) 350",45,918893540,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d38"")",1695,"Avenida El Pacífico 1311",40,983693314,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d39"")",1696,"Avenida Arica 1171",49,928525617,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d3a"")",1697,"Avenida Elmer Faucett 408",48,947521369,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d3b"")",1698,"Avenida Fernando Wiesse 1168",48,964403569,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d3c"")",1699,"Avenida Próceres de la Independencia 970",48,982659035,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d3d"")",1700,"Avenida Armendáriz 162",46,982395772,">=45|<50"
"ObjectId(""6296b1edfc39a43814674d3e"")",1701,"Avenida Antúnez de Mayolo 859",43,955216004,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d3f"")",1702,"Avenida Perú (Lima) 1257",37,908121337,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d40"")",1703,"Avenida Simón Bolívar (Lima) 424",44,950641996,">=35|<45"
"ObjectId(""6296b1edfc39a43814674d41"")",1704,"Avenida Óscar R. Benavides 636",45,983791951,">=45|<50"
